Period,Period Moving Avg,Season,Temp C,temp real C,Time,Weather,Wind kph,Wind Speed Kph,Count,F1,Humidity Percent,Is Holiday,Is Weekend,temp feels like C
01-10-2015,13-10-2015,autumn,7.3,9.0,13-10-2015 05:00:00,Broken clouds,13.7,14.0,142,6748,0.82,0,0,7
01-10-2016,13-10-2016,autumn,7.3,9.0,13-10-2016 07:00:00,Broken clouds,6.9,10.0,2061,15431,0.87,0,0,7.5
01-10-2015,26-10-2015,autumn,7.3,9.0,26-10-2015 04:00:00,Broken clouds,6.9,10.0,43,7052,0.94,0,0,7.5
01-10-2015,20-10-2015,autumn,7.3,9.0,20-10-2015 08:00:00,Broken clouds,3.4,6.0,4699,6913,0.905,0,0,8
01-11-2016,01-11-2016,autumn,7.3,9.0,01-11-2016 07:00:00,Broken clouds,6.9,7.5,2748,15886,0.94,0,0,8
01-11-2016,23-11-2016,autumn,7.3,9.0,23-11-2016 00:00:00,Broken clouds,3.4,6.5,160,16406,0.82,0,0,8.5
01-11-2016,24-11-2016,autumn,7.3,9.5,24-11-2016 17:00:00,Broken clouds,17.2,20.0,2954,16447,0.735,0,0,6.5
01-11-2015,24-11-2015,autumn,7.3,9.5,24-11-2015 19:00:00,Broken clouds,20.6,23.0,1420,7755,0.79,0,0,6.5
01-11-2016,01-11-2016,autumn,7.3,9.5,01-11-2016 22:00:00,Broken clouds,6.9,8.0,615,15901,0.71,0,0,8.5
01-11-2016,01-11-2016,autumn,7.3,9.5,01-11-2016 02:00:00,Broken clouds,0.0,2.0,109,15881,0.94,0,0,9.5
01-10-2016,14-10-2016,autumn,7.3,9.5,14-10-2016 07:00:00,Broken clouds,3.4,5.0,2196,15455,0.845,0,0,9.5
01-11-2015,24-11-2015,autumn,9.8,10.0,24-11-2015 18:00:00,Broken clouds,17.2,20.0,2652,7754,0.79,0,0,7
01-11-2016,24-11-2016,autumn,9.8,10.0,24-11-2016 08:00:00,Broken clouds,17.2,20.0,4483,16438,0.82,0,0,7
01-11-2016,23-11-2016,autumn,9.8,10.0,23-11-2016 20:00:00,Broken clouds,17.2,20.0,1011,16426,0.85,0,0,7
01-11-2016,23-11-2016,autumn,9.8,10.0,23-11-2016 19:00:00,Broken clouds,20.6,21.0,1661,16425,0.82,0,0,7
01-10-2016,19-10-2016,autumn,9.8,10.0,19-10-2016 00:00:00,Broken clouds,20.6,24.0,171,15568,0.71,0,0,7
01-11-2016,17-11-2016,autumn,9.8,10.0,17-11-2016 18:00:00,Broken clouds,24.0,27.0,2761,16280,0.67,0,0,7
01-11-2016,24-11-2016,autumn,9.8,10.0,24-11-2016 15:00:00,Broken clouds,24.0,27.0,1095,16445,0.71,0,0,7
01-11-2016,23-11-2016,autumn,9.8,10.0,23-11-2016 21:00:00,Broken clouds,17.2,18.5,750,16427,0.88,0,0,7.5
01-11-2016,24-11-2016,autumn,9.8,10.0,24-11-2016 16:00:00,Broken clouds,17.2,19.5,1554,16446,0.71,0,0,7.5
01-11-2016,23-11-2016,autumn,9.8,10.0,23-11-2016 18:00:00,Broken clouds,17.2,19.5,3081,16424,0.82,0,0,7.5
01-11-2016,24-11-2016,autumn,9.8,10.0,24-11-2016 06:00:00,Broken clouds,20.6,21.5,650,16436,0.85,0,0,7.5
01-10-2015,13-10-2015,autumn,9.8,10.0,13-10-2015 01:00:00,Broken clouds,10.3,11.0,83,6744,0.82,0,0,8
01-10-2016,20-10-2016,autumn,9.8,10.0,20-10-2016 02:00:00,Broken clouds,10.3,11.0,90,15594,0.82,0,0,8
01-10-2015,15-10-2015,autumn,9.8,10.0,15-10-2015 07:00:00,Broken clouds,10.3,11.0,2228,6792,0.82,0,0,8
01-10-2015,15-10-2015,autumn,9.8,10.0,15-10-2015 08:00:00,Broken clouds,10.3,11.0,4546,6793,0.82,0,0,8
01-11-2015,27-11-2015,autumn,9.8,10.0,27-11-2015 00:00:00,Broken clouds,10.3,11.0,265,7808,0.88,0,0,8
01-11-2015,26-11-2015,autumn,9.8,10.0,26-11-2015 18:00:00,Broken clouds,10.3,11.0,2571,7802,0.88,0,0,8
01-10-2015,08-10-2015,autumn,9.8,10.0,08-10-2015 03:00:00,Broken clouds,10.3,12.0,44,6627,0.82,0,0,8
01-10-2016,21-10-2016,autumn,9.8,10.0,21-10-2016 04:00:00,Broken clouds,10.3,12.0,45,15620,0.88,0,0,8
01-11-2015,26-11-2015,autumn,9.8,10.0,26-11-2015 17:00:00,Broken clouds,10.3,12.0,2675,7801,0.88,0,0,8
01-10-2015,15-10-2015,autumn,9.8,10.0,15-10-2015 06:00:00,Broken clouds,10.3,13.0,667,6791,0.82,0,0,8
01-11-2015,24-11-2015,autumn,9.8,10.0,24-11-2015 10:00:00,Broken clouds,13.7,15.0,755,7746,0.735,0,0,8
01-10-2016,21-10-2016,autumn,9.8,10.0,21-10-2016 03:00:00,Broken clouds,13.7,15.0,45,15619,0.88,0,0,8
01-10-2016,21-10-2016,autumn,9.8,10.0,21-10-2016 02:00:00,Broken clouds,13.7,15.0,101,15618,0.88,0,0,8
01-10-2015,15-10-2015,autumn,9.8,10.0,15-10-2015 05:00:00,Broken clouds,13.7,15.0,121,6790,0.88,0,0,8
01-10-2015,26-10-2015,autumn,9.8,10.0,26-10-2015 07:00:00,Broken clouds,13.7,15.0,2063,7055,0.88,0,0,8
01-11-2016,17-11-2016,autumn,9.8,10.0,17-11-2016 10:00:00,Broken clouds,17.2,18.0,1018,16272,0.71,0,0,8
01-11-2016,24-11-2016,autumn,9.8,10.0,24-11-2016 07:00:00,Broken clouds,17.2,19.0,2105,16437,0.82,0,0,8
01-11-2015,26-11-2015,autumn,9.8,10.0,26-11-2015 20:00:00,Broken clouds,6.9,9.0,948,7804,0.94,0,0,8.5
01-11-2015,02-11-2015,autumn,9.8,10.0,02-11-2015 22:00:00,Broken clouds,6.9,10.0,523,7238,0.88,0,0,8.5
01-11-2015,26-11-2015,autumn,9.8,10.0,26-11-2015 19:00:00,Broken clouds,6.9,10.0,1521,7803,0.91,0,0,8.5
01-11-2016,01-11-2016,autumn,9.8,10.0,01-11-2016 21:00:00,Broken clouds,6.9,8.0,894,15900,0.71,0,0,9
01-10-2015,12-10-2015,autumn,9.8,10.0,12-10-2015 07:00:00,Broken clouds,6.9,8.0,2101,6726,0.76,0,0,9
01-10-2015,12-10-2015,autumn,9.8,10.0,12-10-2015 08:00:00,Broken clouds,6.9,8.0,4547,6727,0.76,0,0,9
01-11-2015,02-11-2015,autumn,9.8,10.0,02-11-2015 23:00:00,Broken clouds,6.9,8.0,349,7239,0.88,0,0,9
01-11-2016,01-11-2016,autumn,9.8,10.0,01-11-2016 08:00:00,Broken clouds,6.9,8.0,4951,15887,0.94,0,0,9
01-11-2016,01-11-2016,autumn,9.8,10.0,01-11-2016 20:00:00,Broken clouds,6.9,9.0,1114,15899,0.71,0,0,9
01-10-2015,15-10-2015,autumn,9.8,10.0,15-10-2015 01:00:00,Broken clouds,6.9,9.0,142,6786,0.88,0,0,9
01-10-2016,13-10-2016,autumn,9.8,10.0,13-10-2016 02:00:00,Broken clouds,6.9,9.0,47,15426,0.91,0,0,9
01-11-2015,26-11-2015,autumn,9.8,10.0,26-11-2015 21:00:00,Broken clouds,6.9,9.0,728,7805,0.91,0,0,9
01-11-2015,03-11-2015,autumn,9.8,10.0,03-11-2015 00:00:00,Broken clouds,6.9,9.0,152,7240,0.94,0,0,9
01-11-2016,01-11-2016,autumn,9.8,10.0,01-11-2016 09:00:00,Broken clouds,6.9,9.0,2269,15888,1,0,0,9
01-10-2016,25-10-2016,autumn,9.8,10.0,25-10-2016 06:00:00,Broken clouds,3.4,4.0,700,15718,0.82,0,0,10
01-10-2016,14-10-2016,autumn,9.8,10.0,14-10-2016 08:00:00,Broken clouds,3.4,5.0,4312,15456,0.82,0,0,10
01-10-2016,25-10-2016,autumn,9.8,10.0,25-10-2016 07:00:00,Broken clouds,3.4,6.0,2260,15719,0.82,0,0,10
01-11-2015,03-11-2015,autumn,9.8,10.5,03-11-2015 02:00:00,Broken clouds,6.9,10.0,65,7242,0.91,0,0,9.5
01-11-2015,03-11-2015,autumn,9.8,10.5,03-11-2015 07:00:00,Broken clouds,10.3,12.0,2486,7247,0.91,0,0,9.5
01-11-2016,01-11-2016,autumn,9.8,10.5,01-11-2016 10:00:00,Broken clouds,10.3,12.0,1092,15889,0.94,0,0,9.5
01-10-2016,27-10-2016,autumn,9.8,10.5,27-10-2016 05:00:00,Broken clouds,13.7,14.0,123,15765,0.91,0,0,9.5
01-11-2015,03-11-2015,autumn,9.8,10.5,03-11-2015 06:00:00,Broken clouds,13.7,14.0,711,7246,0.91,0,0,9.5
01-10-2016,27-10-2016,autumn,9.8,10.5,27-10-2016 10:00:00,Broken clouds,13.7,16.0,1153,15770,0.91,0,0,9.5
01-10-2016,27-10-2016,autumn,9.8,10.5,27-10-2016 09:00:00,Broken clouds,13.7,16.0,2266,15769,0.91,0,0,9.5
01-10-2016,27-10-2016,autumn,9.8,10.5,27-10-2016 04:00:00,Broken clouds,13.7,17.0,76,15764,0.94,0,0,9.5
01-10-2016,12-10-2016,autumn,9.8,10.5,12-10-2016 03:00:00,Broken clouds,6.9,7.0,54,15403,0.91,0,0,10
01-11-2015,03-11-2015,autumn,9.8,10.5,03-11-2015 01:00:00,Broken clouds,6.9,7.0,102,7241,0.91,0,0,10
01-10-2015,12-10-2015,autumn,9.8,10.5,12-10-2015 09:00:00,Broken clouds,10.3,11.0,2252,6728,0.74,0,0,10
01-10-2016,26-10-2016,autumn,9.8,10.5,26-10-2016 02:00:00,Broken clouds,0.0,0.0,134,15738,0.94,0,0,10.5
01-10-2016,12-10-2016,autumn,9.8,11.0,12-10-2016 01:00:00,Broken clouds,3.4,5.0,118,15401,0.88,0,0,11
01-11-2015,26-11-2015,autumn,9.8,11.0,26-11-2015 14:00:00,Broken clouds,3.4,6.0,1082,7798,0.77,0,0,11
01-10-2016,25-10-2016,autumn,9.8,11.0,25-10-2016 10:00:00,Broken clouds,3.4,6.0,1100,15722,0.795,0,0,11
01-10-2016,14-10-2016,autumn,9.8,11.0,14-10-2016 09:00:00,Broken clouds,3.4,6.0,2293,15457,0.82,0,0,11
01-09-2015,22-09-2015,autumn,9.8,11.0,22-09-2015 03:00:00,Broken clouds,3.4,6.0,65,6243,0.88,0,0,11
01-10-2015,23-10-2015,autumn,9.8,11.0,23-10-2015 06:00:00,Broken clouds,6.9,7.0,603,6983,0.77,0,0,11
01-11-2015,26-11-2015,autumn,9.8,11.0,26-11-2015 15:00:00,Broken clouds,6.9,8.0,1136,7799,0.77,0,0,11
01-11-2015,03-11-2015,autumn,9.8,11.0,03-11-2015 04:00:00,Broken clouds,6.9,8.0,52,7244,0.88,0,0,11
01-11-2015,03-11-2015,autumn,9.8,11.0,03-11-2015 03:00:00,Broken clouds,6.9,9.0,28,7243,0.88,0,0,11
01-10-2015,12-10-2015,autumn,9.8,11.0,12-10-2015 21:00:00,Broken clouds,6.9,10.0,803,6740,0.745,0,0,11
01-11-2015,26-11-2015,autumn,9.8,11.0,26-11-2015 16:00:00,Broken clouds,6.9,10.0,1403,7800,0.77,0,0,11
01-11-2015,19-11-2015,autumn,9.8,11.0,19-11-2015 16:00:00,Broken clouds,6.9,10.0,1285,7632,0.82,0,0,11
01-09-2015,22-09-2015,autumn,9.8,11.0,22-09-2015 02:00:00,Broken clouds,6.9,10.0,82,6242,0.88,0,0,11
01-11-2015,02-11-2015,autumn,9.8,11.0,02-11-2015 11:00:00,Broken clouds,6.9,10.0,855,7227,1,0,0,11
01-10-2016,20-10-2016,autumn,9.8,11.0,20-10-2016 01:00:00,Broken clouds,10.3,11.0,157,15593,0.77,0,0,11
01-11-2015,03-11-2015,autumn,9.8,11.0,03-11-2015 05:00:00,Broken clouds,10.3,11.0,137,7245,0.88,0,0,11
01-11-2015,02-11-2015,autumn,9.8,11.0,02-11-2015 21:00:00,Broken clouds,10.3,11.0,711,7237,0.88,0,0,11
01-11-2015,03-11-2015,autumn,9.8,11.0,03-11-2015 09:00:00,Broken clouds,10.3,11.0,2125,7249,0.88,0,0,11
01-10-2016,27-10-2016,autumn,9.8,11.0,27-10-2016 03:00:00,Broken clouds,10.3,11.0,57,15763,0.94,0,0,11
01-11-2016,01-11-2016,autumn,9.8,11.0,01-11-2016 19:00:00,Broken clouds,10.3,12.0,1907,15898,0.695,0,0,11
01-10-2016,20-10-2016,autumn,9.8,11.0,20-10-2016 06:00:00,Broken clouds,10.3,12.0,732,15598,0.88,0,0,11
01-10-2015,15-10-2015,autumn,9.8,11.0,15-10-2015 11:00:00,Broken clouds,10.3,13.0,962,6796,0.72,0,0,11
01-10-2015,12-10-2015,autumn,9.8,11.0,12-10-2015 22:00:00,Broken clouds,10.3,13.0,540,6741,0.77,0,0,11
01-11-2016,01-11-2016,autumn,9.8,11.0,01-11-2016 18:00:00,Broken clouds,10.3,13.0,3461,15897,0.77,0,0,11
01-11-2015,27-11-2015,autumn,9.8,11.0,27-11-2015 01:00:00,Broken clouds,10.3,13.0,166,7809,0.82,0,0,11
01-10-2016,20-10-2016,autumn,9.8,11.0,20-10-2016 21:00:00,Broken clouds,10.3,13.0,820,15613,0.82,0,0,11
01-11-2015,03-11-2015,autumn,9.8,11.0,03-11-2015 08:00:00,Broken clouds,10.3,13.0,4742,7248,0.88,0,0,11
01-10-2016,27-10-2016,autumn,9.8,11.0,27-10-2016 07:00:00,Broken clouds,13.7,14.0,2226,15767,0.88,0,0,11
01-10-2016,27-10-2016,autumn,9.8,11.0,27-10-2016 08:00:00,Broken clouds,13.7,14.0,4357,15768,0.88,0,0,11
01-11-2015,02-11-2015,autumn,9.8,11.0,02-11-2015 16:00:00,Broken clouds,13.7,14.0,1717,7232,1,0,0,11
01-11-2015,02-11-2015,autumn,9.8,11.0,02-11-2015 18:00:00,Broken clouds,13.7,14.0,3071,7234,1,0,0,11
01-10-2015,15-10-2015,autumn,9.8,11.0,15-10-2015 10:00:00,Broken clouds,13.7,15.0,1083,6795,0.72,0,0,11
01-11-2016,23-11-2016,autumn,9.8,11.0,23-11-2016 15:00:00,Broken clouds,13.7,15.0,1229,16421,0.77,0,0,11
01-10-2015,14-10-2015,autumn,9.8,11.0,14-10-2015 21:00:00,Broken clouds,13.7,15.0,773,6782,0.82,0,0,11
01-10-2016,27-10-2016,autumn,9.8,11.0,27-10-2016 06:00:00,Broken clouds,13.7,15.0,720,15766,0.88,0,0,11
01-11-2015,27-11-2015,autumn,9.8,11.0,27-11-2015 07:00:00,Broken clouds,13.7,16.0,1593,7815,0.94,0,0,11
01-11-2015,02-11-2015,autumn,9.8,11.0,02-11-2015 17:00:00,Broken clouds,13.7,16.0,3294,7233,0.97,0,0,11
01-11-2016,16-11-2016,autumn,9.8,11.0,16-11-2016 22:00:00,Broken clouds,13.7,17.0,585,16260,0.82,0,0,11
01-11-2016,16-11-2016,autumn,9.8,11.0,16-11-2016 20:00:00,Broken clouds,13.7,17.0,930,16258,0.88,0,0,11
01-11-2016,22-11-2016,autumn,9.8,11.0,22-11-2016 00:00:00,Broken clouds,17.2,18.0,90,16382,0.745,0,0,11
01-11-2015,25-11-2015,autumn,9.8,11.0,25-11-2015 12:00:00,Broken clouds,17.2,19.5,988,7772,0.695,0,0,11
01-11-2016,22-11-2016,autumn,9.8,11.0,22-11-2016 15:00:00,Broken clouds,17.2,19.5,1136,16397,0.745,0,0,11
01-11-2016,24-11-2016,autumn,9.8,11.0,24-11-2016 11:00:00,Broken clouds,17.2,20.5,909,16441,0.77,0,0,11
01-11-2016,24-11-2016,autumn,9.8,11.0,24-11-2016 10:00:00,Broken clouds,17.2,20.5,1079,16440,0.77,0,0,11
01-11-2016,24-11-2016,autumn,9.8,11.0,24-11-2016 09:00:00,Broken clouds,17.2,20.5,2223,16439,0.77,0,0,11
01-11-2016,10-11-2016,autumn,9.8,11.0,10-11-2016 12:00:00,Broken clouds,20.6,21.0,1146,16107,0.72,0,0,11
01-11-2016,24-11-2016,autumn,9.8,11.0,24-11-2016 12:00:00,Broken clouds,20.6,21.0,1191,16442,0.77,0,0,11
01-11-2015,30-11-2015,autumn,9.8,11.0,30-11-2015 00:00:00,Broken clouds,24.0,25.0,161,7880,0.645,0,0,11
01-11-2016,24-11-2016,autumn,9.8,11.0,24-11-2016 14:00:00,Broken clouds,27.4,28.5,1017,16444,0.72,0,0,11
01-11-2016,24-11-2016,autumn,9.8,11.0,24-11-2016 13:00:00,Broken clouds,27.4,29.0,1081,16443,0.72,0,0,11
01-09-2015,08-09-2015,autumn,9.8,11.5,08-09-2015 07:00:00,Broken clouds,3.4,6.0,2505,5920,0.85,0,0,11.5
01-10-2015,23-10-2015,autumn,9.8,11.5,23-10-2015 07:00:00,Broken clouds,6.9,7.0,1817,6984,0.745,0,0,11.5
01-11-2015,02-11-2015,autumn,9.8,11.5,02-11-2015 12:00:00,Broken clouds,10.3,11.0,1133,7228,1,0,0,11.5
01-11-2015,02-11-2015,autumn,9.8,11.5,02-11-2015 20:00:00,Broken clouds,13.7,14.0,981,7236,0.85,0,0,11.5
01-10-2015,15-10-2015,autumn,9.8,11.5,15-10-2015 12:00:00,Broken clouds,13.7,17.0,1242,6797,0.695,0,0,11.5
01-11-2016,21-11-2016,autumn,9.8,11.5,21-11-2016 10:00:00,Broken clouds,17.2,20.0,734,16368,0.91,0,0,11.5
01-11-2015,30-11-2015,autumn,9.8,11.5,30-11-2015 07:00:00,Broken clouds,20.6,21.0,1679,7887,0.85,0,0,11.5
01-11-2016,17-11-2016,autumn,9.8,11.5,17-11-2016 11:00:00,Broken clouds,24.0,27.0,907,16273,0.745,0,0,11.5
01-10-2016,25-10-2016,autumn,9.8,12.0,25-10-2016 22:00:00,Broken clouds,0.0,2.0,704,15734,0.88,0,0,12
01-10-2016,12-10-2016,autumn,9.8,12.0,12-10-2016 00:00:00,Broken clouds,3.4,5.0,202,15400,0.77,0,0,12
01-10-2015,19-10-2015,autumn,9.8,12.0,19-10-2015 07:00:00,Broken clouds,3.4,5.0,2059,6888,0.88,0,0,12
01-10-2016,11-10-2016,autumn,9.8,12.0,11-10-2016 21:00:00,Broken clouds,3.4,5.5,893,15397,0.72,0,0,12
01-10-2015,19-10-2015,autumn,9.8,12.0,19-10-2015 00:00:00,Broken clouds,3.4,5.5,186,6881,0.82,0,0,12
01-10-2015,19-10-2015,autumn,9.8,12.0,19-10-2015 02:00:00,Broken clouds,3.4,5.5,99,6883,0.88,0,0,12
01-10-2015,23-10-2015,autumn,9.8,12.0,23-10-2015 09:00:00,Broken clouds,3.4,6.0,2244,6986,0.695,0,0,12
01-10-2015,19-10-2015,autumn,9.8,12.0,19-10-2015 05:00:00,Broken clouds,3.4,6.0,127,6886,0.88,0,0,12
01-10-2015,19-10-2015,autumn,9.8,12.0,19-10-2015 06:00:00,Broken clouds,3.4,6.0,603,6887,0.88,0,0,12
01-10-2015,19-10-2015,autumn,9.8,12.0,19-10-2015 03:00:00,Broken clouds,3.4,6.5,51,6884,0.88,0,0,12
01-10-2015,19-10-2015,autumn,9.8,12.0,19-10-2015 08:00:00,Broken clouds,3.4,6.5,4275,6889,0.88,0,0,12
01-10-2015,23-10-2015,autumn,9.8,12.0,23-10-2015 08:00:00,Broken clouds,6.9,7.0,4153,6985,0.72,0,0,12
01-10-2015,02-10-2015,autumn,9.8,12.0,02-10-2015 22:00:00,Broken clouds,6.9,7.0,725,6502,0.82,0,0,12
01-10-2016,26-10-2016,autumn,9.8,12.0,26-10-2016 05:00:00,Broken clouds,6.9,7.0,123,15741,0.94,0,0,12
01-10-2016,26-10-2016,autumn,9.8,12.0,26-10-2016 08:00:00,Broken clouds,6.9,7.0,4540,15744,0.94,0,0,12
01-10-2016,26-10-2016,autumn,9.8,12.0,26-10-2016 03:00:00,Broken clouds,6.9,7.5,67,15739,0.94,0,0,12
01-10-2016,26-10-2016,autumn,9.8,12.0,26-10-2016 06:00:00,Broken clouds,6.9,7.5,701,15742,0.94,0,0,12
01-10-2016,21-10-2016,autumn,9.8,12.0,21-10-2016 18:00:00,Broken clouds,6.9,10.0,2621,15634,0.77,0,0,12
01-10-2016,06-10-2016,autumn,9.8,12.0,06-10-2016 01:00:00,Broken clouds,10.3,11.0,173,15257,0.67,0,0,12
01-10-2016,20-10-2016,autumn,9.8,12.0,20-10-2016 08:00:00,Broken clouds,10.3,12.0,4693,15600,0.82,0,0,12
01-09-2015,22-09-2015,autumn,9.8,12.0,22-09-2015 08:00:00,Broken clouds,10.3,12.0,1587,6248,0.88,0,0,12
01-10-2015,27-10-2015,autumn,9.8,12.0,27-10-2015 05:00:00,Broken clouds,10.3,12.0,127,7077,1,0,0,12
01-10-2016,06-10-2016,autumn,9.8,12.0,06-10-2016 07:00:00,Broken clouds,10.3,13.0,2611,15263,0.63,0,0,12
01-10-2015,12-10-2015,autumn,9.8,12.0,12-10-2015 11:00:00,Broken clouds,10.3,13.0,1020,6730,0.65,0,0,12
01-10-2016,20-10-2016,autumn,9.8,12.0,20-10-2016 09:00:00,Broken clouds,10.3,13.0,2365,15601,0.82,0,0,12
01-11-2016,01-11-2016,autumn,9.8,12.0,01-11-2016 11:00:00,Broken clouds,10.3,13.0,1009,15890,0.88,0,0,12
01-11-2015,02-11-2015,autumn,9.8,12.0,02-11-2015 19:00:00,Broken clouds,10.3,13.0,1733,7235,0.88,0,0,12
01-10-2015,27-10-2015,autumn,9.8,12.0,27-10-2015 03:00:00,Broken clouds,10.3,13.0,37,7075,1,0,0,12
01-10-2015,16-10-2015,autumn,9.8,12.0,16-10-2015 22:00:00,Broken clouds,13.7,14.0,650,6831,0.82,0,0,12
01-11-2016,14-11-2016,autumn,9.8,12.0,14-11-2016 11:00:00,Broken clouds,13.7,15.0,693,16201,0.82,0,0,12
01-10-2015,27-10-2015,autumn,9.8,12.0,27-10-2015 07:00:00,Broken clouds,13.7,15.0,2355,7079,0.94,0,0,12
01-10-2015,26-10-2015,autumn,9.8,12.0,26-10-2015 18:00:00,Broken clouds,13.7,15.0,3178,7066,0.94,0,0,12
01-10-2016,06-10-2016,autumn,9.8,12.0,06-10-2016 00:00:00,Broken clouds,13.7,16.0,245,15256,0.65,0,0,12
01-10-2015,12-10-2015,autumn,9.8,12.0,12-10-2015 10:00:00,Broken clouds,13.7,16.0,1072,6729,0.67,0,0,12
01-10-2016,13-10-2016,autumn,9.8,12.0,13-10-2016 19:00:00,Broken clouds,13.7,16.0,1868,15443,0.72,0,0,12
01-10-2016,21-10-2016,autumn,9.8,12.0,21-10-2016 12:00:00,Broken clouds,13.7,16.0,1435,15628,0.77,0,0,12
01-11-2016,01-11-2016,autumn,9.8,12.0,01-11-2016 16:00:00,Broken clouds,13.7,16.0,1643,15895,0.82,0,0,12
01-10-2015,27-10-2015,autumn,9.8,12.0,27-10-2015 04:00:00,Broken clouds,13.7,16.0,59,7076,0.97,0,0,12
01-10-2015,13-10-2015,autumn,9.8,12.0,13-10-2015 15:00:00,Broken clouds,13.7,17.0,1222,6758,0.65,0,0,12
01-10-2016,13-10-2016,autumn,9.8,12.0,13-10-2016 23:00:00,Broken clouds,13.7,17.0,447,15447,0.72,0,0,12
01-10-2015,16-10-2015,autumn,9.8,12.0,16-10-2015 05:00:00,Broken clouds,13.7,17.0,135,6814,0.82,0,0,12
01-10-2015,16-10-2015,autumn,9.8,12.0,16-10-2015 09:00:00,Broken clouds,13.7,17.0,2200,6818,0.82,0,0,12
01-11-2016,21-11-2016,autumn,9.8,12.0,21-11-2016 16:00:00,Broken clouds,17.2,18.0,1296,16374,0.77,0,0,12
01-10-2015,16-10-2015,autumn,9.8,12.0,16-10-2015 06:00:00,Broken clouds,17.2,18.0,560,6815,0.82,0,0,12
01-10-2015,16-10-2015,autumn,9.8,12.0,16-10-2015 07:00:00,Broken clouds,17.2,18.0,1894,6816,0.82,0,0,12
01-10-2015,16-10-2015,autumn,9.8,12.0,16-10-2015 08:00:00,Broken clouds,17.2,18.0,4168,6817,0.82,0,0,12
01-11-2016,01-11-2016,autumn,9.8,12.0,01-11-2016 15:00:00,Broken clouds,17.2,18.0,974,15894,0.88,0,0,12
01-11-2015,27-11-2015,autumn,9.8,12.0,27-11-2015 17:00:00,Broken clouds,17.2,18.5,2542,7825,0.82,0,0,12
01-11-2015,27-11-2015,autumn,9.8,12.0,27-11-2015 08:00:00,Broken clouds,17.2,19.0,3425,7816,0.88,0,0,12
01-11-2016,14-11-2016,autumn,9.8,12.0,14-11-2016 12:00:00,Broken clouds,20.6,21.0,698,16202,0.85,0,0,12
01-11-2016,21-11-2016,autumn,9.8,12.0,21-11-2016 11:00:00,Broken clouds,20.6,21.0,577,16369,0.94,0,0,12
01-11-2016,22-11-2016,autumn,9.8,12.0,22-11-2016 12:00:00,Broken clouds,20.6,23.0,983,16394,0.65,0,0,12
01-11-2015,27-11-2015,autumn,9.8,12.0,27-11-2015 16:00:00,Broken clouds,20.6,24.0,1434,7824,0.82,0,0,12
01-11-2016,22-11-2016,autumn,9.8,12.0,22-11-2016 09:00:00,Broken clouds,27.4,29.5,2174,16391,0.63,0,0,12
01-11-2015,30-11-2015,autumn,9.8,12.0,30-11-2015 08:00:00,Broken clouds,27.4,29.5,3650,7888,0.795,0,0,12
01-11-2016,22-11-2016,autumn,9.8,12.0,22-11-2016 11:00:00,Broken clouds,30.9,31.5,780,16393,0.63,0,0,12
01-09-2015,08-09-2015,autumn,12.2,12.5,08-09-2015 03:00:00,Broken clouds,3.4,6.5,53,5916,0.795,0,0,12.5
01-10-2015,27-10-2015,autumn,12.2,12.5,27-10-2015 01:00:00,Broken clouds,6.9,7.0,113,7073,0.91,0,0,12.5
01-10-2015,19-10-2015,autumn,12.2,12.5,19-10-2015 21:00:00,Broken clouds,6.9,8.0,784,6902,0.72,0,0,12.5
01-10-2016,31-10-2016,autumn,12.2,12.5,31-10-2016 01:00:00,Broken clouds,6.9,8.0,115,15856,0.97,0,0,12.5
01-09-2015,08-09-2015,autumn,12.2,12.5,08-09-2015 08:00:00,Broken clouds,6.9,10.0,4557,5921,0.825,0,0,12.5
01-10-2016,06-10-2016,autumn,12.2,12.5,06-10-2016 21:00:00,Broken clouds,10.3,11.0,877,15277,0.65,0,0,12.5
01-09-2015,16-09-2015,autumn,12.2,12.5,16-09-2015 02:00:00,Broken clouds,10.3,11.0,63,6099,0.88,0,0,12.5
01-10-2015,08-10-2015,autumn,12.2,12.5,08-10-2015 00:00:00,Broken clouds,10.3,12.0,245,6624,0.695,0,0,12.5
01-10-2015,27-10-2015,autumn,12.2,12.5,27-10-2015 02:00:00,Broken clouds,10.3,12.0,126,7074,0.94,0,0,12.5
01-10-2016,06-10-2016,autumn,12.2,12.5,06-10-2016 08:00:00,Broken clouds,13.7,17.0,5033,15264,0.61,0,0,12.5
01-10-2016,13-10-2016,autumn,12.2,12.5,13-10-2016 20:00:00,Broken clouds,13.7,17.0,1170,15444,0.67,0,0,12.5
01-10-2016,06-10-2016,autumn,12.2,12.5,06-10-2016 04:00:00,Broken clouds,17.2,18.0,57,15260,0.585,0,0,12.5
01-10-2015,16-10-2015,autumn,12.2,12.5,16-10-2015 12:00:00,Broken clouds,17.2,18.0,1405,6821,0.795,0,0,12.5
01-10-2015,16-10-2015,autumn,12.2,12.5,16-10-2015 11:00:00,Broken clouds,17.2,19.0,1088,6820,0.795,0,0,12.5
01-10-2016,13-10-2016,autumn,12.2,12.5,13-10-2016 18:00:00,Broken clouds,17.2,19.5,3279,15442,0.695,0,0,12.5
01-11-2016,14-11-2016,autumn,12.2,12.5,14-11-2016 13:00:00,Broken clouds,17.2,20.0,774,16203,0.85,0,0,12.5
01-11-2015,19-11-2015,autumn,12.2,12.5,19-11-2015 07:00:00,Broken clouds,20.6,24.0,2179,7623,0.745,0,0,12.5
